YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202403,189144,1163432,1,1.79,"NE","MOUNTAIN VLY",34.65,-93.03,3439000,931800
202403,189144,1163433,1,0,"N","HOT SPRINGS VILLAGE",34.67,-93,3440200,9300
202403,189144,1163434,1,.9,"SW","PRATTSVILLE",34.31,-92.56,3418600,9233600
202403,189144,1163435,1,.69,"S","STORY",34.69,-93.52,3441400,9331200
202403,189144,1163438,1,2.27,"E","FERNDALE",34.78,-92.51,3446800,9230600
202403,189144,1163445,1,1.18,"SSW","MAUMELLE",34.8547,-92.4091,3451282,9224546
202403,189144,1163445,2,1.15,"SSW","MAUMELLE",34.8547,-92.4082,3451282,9224492
202403,189144,1163445,3,1.13,"SSW","MAUMELLE",34.855,-92.4082,3451300,9224492
202403,189144,1163445,4,1.15,"SSW","MAUMELLE",34.855,-92.4089,3451300,9224534
202403,189144,1163446,1,2.06,"SW","OLMSTEAD",34.9285,-92.2252,3455710,9213512
202403,189144,1163446,2,2.17,"SW","OLMSTEAD",34.9266,-92.2255,3455596,9213530
202403,189144,1163446,3,2.05,"SW","OLMSTEAD",34.9267,-92.2225,3455602,9213350
202403,189144,1163446,4,1.96,"SW","OLMSTEAD",34.9286,-92.2226,3455716,9213356
202403,189144,1163449,1,1.92,"SSW","OLMSTEAD",34.9265,-92.2181,3455590,9213086
202403,189144,1163449,2,1.84,"SSW","OLMSTEAD",34.9263,-92.2148,3455578,9212888
202403,189144,1163449,3,1.96,"SSW","OLMSTEAD",34.9247,-92.2155,3455482,9212930
202403,189144,1163449,4,2.04,"SSW","OLMSTEAD",34.9248,-92.2188,3455488,9213128
202403,189144,1163452,1,.4,"W","GIBSON",34.8801,-92.237,3452806,9214220
202403,189144,1163452,2,.5,"W","GIBSON",34.8812,-92.2387,3452872,9214322
202403,189144,1163452,3,.5,"W","GIBSON",34.8801,-92.2388,3452806,9214328
202403,189144,1163452,4,.43,"W","GIBSON",34.8797,-92.2376,3452782,9214256
202403,189144,1163480,1,.89,"NW","MOUNTAIN VLY",34.64,-93.06,3438400,933600
202403,189144,1163480,2,1.3,"ESE","HOT SPRINGS VILLAGE",34.661,-92.98,3439660,9258800
202403,189144,1163490,1,.84,"SW","HOT SPRINGS VILLAGE",34.661,-92.98,3439660,9258800
202403,189144,1163490,2,1.11,"W","BLOCHER",34.6828,-92.9193,3440968,9255158
202403,189146,1167762,1,.9,"NNW","MABSON",31.4718,-85.5663,3128308,8533978
202403,189146,1167762,2,.69,"SSW","WARD BRIDGE",31.4914,-85.4961,3129484,8529766
202403,189146,1167763,1,0,"N","SHORTERVILLE",31.57,-85.1,3134200,856000
202403,189146,1167764,1,1.37,"WSW","DILL",31.5,-85.67,3130000,8540200
202403,189146,1167765,1,.91,"SW","OZARK",31.43,-85.65,3125800,8539000
202403,189146,1167766,1,2.15,"SSE","ASBURY",31.48,-85.53,3128800,8531800
202403,189146,1167767,1,.69,"N","WICKSBURG",31.21,-85.62,3112600,8537200
202403,189146,1167768,1,0,"N","SAMSON",31.11,-86.04,316600,862400
202403,189146,1167769,1,2.26,"WNW","VICTORIA",31.556,-85.9436,3133360,8556616
202403,189146,1167769,2,2.04,"NW","VICTORIA",31.5565,-85.9387,3133390,8556322
202403,189146,1167769,3,1.52,"W","VICTORIA",31.5381,-85.9357,3132286,8556142
202403,189146,1167769,4,1.92,"W","VICTORIA",31.539,-85.9426,3132340,8556556
202403,189146,1167770,1,1.83,"N","CARL FOLSOM ELBA ARPT",31.4362,-86.0944,3126172,865664
202403,189146,1167770,2,2.07,"NNW","CARL FOLSOM ELBA ARPT",31.4374,-86.1041,3126244,866246
202403,189146,1167770,3,1.34,"NW","CARL FOLSOM ELBA ARPT",31.4231,-86.1068,3125386,866408
202403,189146,1167770,4,1,"NNW","CARL FOLSOM ELBA ARPT",31.4228,-86.0978,3125368,865868
202403,189146,1167771,1,.69,"N","KINSTON",31.22,-86.17,3113200,8610200
202403,189146,1167771,2,.16,"WNW","KINSTON",31.2105,-86.1727,3112630,8610362
202403,189146,1167771,3,.61,"E","KINSTON",31.2114,-86.1599,3112684,869594
202403,189146,1167771,4,.98,"NNE","KINSTON",31.2222,-86.1614,3113332,869684
202403,189146,1167772,1,1.47,"W","GENEVA MUNICIPAL ARPT",31.0473,-85.8847,312838,8553082
202403,189146,1167772,2,.93,"WSW","EUNOLA",31.0371,-85.8554,312226,8551324
202403,189146,1167772,3,.27,"SE","GENEVA MUNICIPAL ARPT",31.0473,-85.8567,312838,8551402
202403,189146,1167772,4,1.22,"WNW","GENEVA MUNICIPAL ARPT",31.0541,-85.88,313246,8552800
202403,189146,1167773,1,2.03,"NW","SLOCOMB",31.1238,-85.6102,317428,8536612
202403,189146,1167773,2,.94,"WNW","SLOCOMB",31.1028,-85.6055,316168,8536330
202403,189146,1167773,3,.85,"ENE","SLOCOMB",31.1064,-85.5777,316384,8534662
202403,189146,1167773,4,1.69,"NNE","SLOCOMB",31.1229,-85.58,317374,8534800
202403,189146,1167774,1,5.2,"SE","GANER",31.0193,-86.0482,311158,862892
202403,189146,1167774,2,5.87,"SE","GANER",31.0183,-86.0318,311098,861908
202403,189146,1167774,3,4.34,"SSE","SAMSON LOGAN MUNICIPAL ARPT",31.0409,-86.0349,312454,862094
202403,189146,1167774,4,4.12,"SSE","SAMSON LOGAN MUNICIPAL ARPT",31.0422,-86.043,312532,862580
202403,189146,1167775,1,1.52,"NW","HEADLAND",31.366,-85.3576,3121960,8521456
202403,189146,1167775,2,1.53,"SW","HEADLAND",31.3322,-85.3553,3119932,8521318
202403,189146,1167775,3,1.31,"ESE","HEADLAND",31.3395,-85.3215,3120370,8519290
202403,189146,1167775,4,1.19,"NW","HEADLAND MUNICIPAL ARPT",31.3697,-85.3267,3122182,8519602
202403,189146,1167776,1,1.15,"E","ASHFORD",31.1816,-85.2107,3110896,8512642
202403,189146,1167776,2,1.3,"E","ASHFORD",31.1785,-85.2082,3110710,8512492
202403,189146,1167776,3,2.06,"NNW","PANSEY",31.1786,-85.18,3110716,8510800
202403,189146,1167776,4,2.55,"NNW","PANSEY",31.186,-85.1796,3111160,8510776
202403,189146,1167776,5,1.81,"ENE","ASHFORD",31.1887,-85.2011,3111322,8512066
202403,189146,1167777,1,.91,"NW","SMYRNA",31.24,-85.33,3114400,8519800
202403,189146,1167777,2,.49,"WSW","SMYRNA",31.2262,-85.327,3113572,8519620
202403,189146,1167777,3,.24,"NE","SMYRNA",31.2327,-85.3174,3113962,8519044
202403,189146,1167777,4,.98,"N","SMYRNA",31.2441,-85.321,3114646,8519260
202403,189147,1167778,1,1.61,"NNW","MICCOSUKEE",30.611,-84.0518,3036660,843108
202403,189147,1167778,2,3.02,"NE","MICCOSUKEE",30.624,-84.008,3037440,84480
202403,189147,1167779,1,2.89,"SW","FINCHER",30.624,-84.008,3037440,84480
202403,189147,1167779,2,2.26,"SW","FINCHER",30.6274,-83.9974,3037644,8359844
202403,189147,1167780,1,0,"N","MICCOSUKEE",30.59,-84.04,3035400,842400
202403,189147,1167781,1,1.91,"WSW","DILLS",30.61,-83.8,3036600,8348000
202403,189148,1167804,1,1.2,"E","EUGENE",29.61,-83.06,2936600,833600
202403,189148,1167805,1,.91,"SE","GRETNA",30.6,-84.65,3036000,8439000
202403,189148,1167806,1,.59,"E","DOGTOWN",30.67,-84.49,3040200,8429400
202403,189148,1167807,1,2.39,"SSW","WETUMPKA",30.45,-84.64,3027000,8438400
202403,189148,1167808,1,0,"N","MILLTOWN",29.83,-85.29,2949800,8517400
202403,189148,1167809,1,.69,"N","WHITE CITY",29.89,-85.22,2953400,8513200
202403,189148,1167810,1,0,"N","WHITE CITY",29.88,-85.22,2952800,8513200
202403,189148,1167811,1,.69,"N","DALKEITH",30.01,-85.15,30600,859000
202403,189148,1167812,1,.69,"N","DALKEITH",30.01,-85.15,30600,859000
202403,189148,1167813,1,.6,"W","HOSFORD",30.39,-84.8,3023400,8448000
202403,189148,1167814,1,.6,"W","PORT ST JOE",29.81,-85.3,2948600,8518000
202403,189148,1167815,1,.6,"E","OAK GROVE",29.79,-85.29,2947400,8517400
202403,189148,1167817,1,0,"N","WHITE CITY",29.88,-85.22,2952800,8513200
202401,187586,1151883,1,2.47,"ESE","SILER CITY",35.716,-79.4294,3542960,7925764
202401,187586,1151884,1,.71,"S","ROANOKE RAPIDS",36.4597,-77.6501,3627582,7739006
202401,187586,1151885,1,.38,"E","ENFIELD",36.1807,-77.6632,3610842,7739792
202401,187586,1151886,1,.02,"NNW","LOUISBURG",36.1002,-78.3001,366012,7818006
202401,187586,1151887,1,2.86,"N","HILLSBOROUGH",36.1212,-79.1149,367272,796894
202401,187586,1151888,1,1.82,"WSW","MILLBROOK",35.8406,-78.6504,3550436,7839024
202401,187586,1151889,1,1.16,"W","ARCHERS LODGE",35.6803,-78.4007,3540818,7824042
202401,187586,1151889,2,1.97,"ESE","ARCHER",35.7142,-78.3356,3542852,7820136
202401,187586,1151890,1,3.08,"SW","HOPE VLY",35.9389,-78.9594,3556334,7857564
202401,187586,1151891,1,.12,"E","SOUTHERN PINES",35.1803,-79.3979,3510818,7923874
202401,187586,1151892,1,0,"N","WEST ROCKINGHAM",34.93,-79.8,3455800,7948000
202401,187586,1151978,1,3.26,"SE","ROCKY MT",35.9035,-77.7318,3554210,7743908
202401,187586,1151979,1,.11,"SSE","LOUISBURG",36.0985,-78.2995,365910,7817970
202401,187586,1151980,1,1.46,"W","CLAYTON FLOWERS ARPT",35.648,-78.3958,3538880,7823748
202401,187586,1151981,1,.15,"S","STOVALL",36.4478,-78.5701,3626868,7834206
202401,187586,1151981,2,.89,"SW","OXFORD",36.3106,-78.591,3618636,7835460
202401,187586,1151982,1,.06,"NE","EAST DURHAM",35.9807,-78.8693,3558842,7852158
202401,187586,1151983,1,2.21,"ESE","GRANTHAM",35.2935,-78.1317,3517610,787902
202401,187586,1151984,1,.03,"W","SANFORD",35.48,-79.1805,3528800,7910830
202401,187586,1151985,1,5.17,"NE","TERRELLS",35.8679,-79.1591,3552074,799546
202401,187586,1151986,1,1.7,"SE","JONESBORO",35.4511,-79.1507,3527066,799042
202401,187586,1151987,1,.64,"ESE","LAURINBURG",34.7677,-79.4391,3446062,7926346
202401,187586,1152014,1,0,"N","ROXBORO",36.4,-78.98,3624000,7858800
202401,187586,1152018,1,2.05,"SSW","HIGH PT",35.9415,-80.01,3556490,80600
202401,187586,1152031,1,.86,"SSE","TROY",35.3586,-79.8937,3521516,7953622
202401,187586,1152033,1,.7,"E","GIBSONVILLE",36.1208,-79.5375,367248,7932250
202401,187586,1152034,1,2.57,"SSW","ALTAMAHAW",36.1442,-79.5122,368652,7930732
202401,187586,1152035,1,.27,"SW","PIKEVILLE",35.4972,-77.9834,3529832,7759004
202401,187586,1152035,2,.82,"WNW","GOLDSBORO",35.3857,-77.9928,3523142,7759568
202401,187586,1152036,1,.62,"SSE","SILER CITY",35.7214,-79.4669,3543284,7928014
202401,187586,1152036,2,3.23,"WSW","BONLEE",35.6368,-79.4751,3538208,7928506
202401,187586,1152037,1,1.45,"NNW","STANTONSBURG",35.64,-77.838,3538400,7750280
202401,187586,1152038,1,.89,"NW","(RDU)RALEIGH-DURHAM",35.88,-78.79,3552800,7847400
202401,187586,1152039,1,.69,"N","(FAY)GRANNIS FLD FAY",34.99,-78.88,3459400,7852800
202401,187586,1152040,1,2.64,"ESE","COTTONVILLE",35.1917,-80.1543,3511502,809258
202401,187586,1152041,1,1.58,"NNW","ALBEMARLE ARPT",35.3512,-80.1902,3521072,8011412
202401,187586,1152042,1,1.17,"NNW","TRINITY",35.8945,-79.9909,3553670,7959454
202401,187586,1152044,1,.92,"NE","LEVEL CROSS",35.889,-79.8078,3553340,7948468
202401,187586,1152044,2,.95,"SSW","SALEM",35.8165,-79.8034,3548990,7948204
202401,187586,1152045,1,.98,"SW","ALTAMAHAW",36.1691,-79.5113,3610146,7930678
202401,187586,1152046,1,.75,"NE","TOBACCOVILLE",36.2382,-80.3712,3614292,8022272
202401,187586,1152047,1,.86,"NW","CLEMMONS",36.0294,-80.3901,361764,8023406
202401,187586,1152048,1,1.8,"WSW","WINSTON JCT",36.1101,-80.2998,366606,8017988
202401,187586,1152049,1,.34,"NE","LEXINGTON",35.8237,-80.2658,3549422,8015948
202401,187586,1152051,1,.57,"W","CITYVIEW",36.0995,-80.2302,365970,8013812
202401,187586,1152052,1,1.23,"WSW","GUTHRIE",36.111,-80.189,366660,8011340
202401,188471,1158276,3,.23,"S","COVINGTON",30.4767,-90.0997,3028602,905982
202401,188471,1158276,4,.6,"ESE","COVINGTON",30.4783,-90.0902,3028698,905412
202401,188414,1158907,1,.88,"SW","CHURCHLAND",36.86,-76.41,3651600,7624600
202401,188414,1158907,2,.7,"SW","CHURCHLAND",36.8637,-76.41,3651822,7624600
202401,188414,1158907,3,.41,"SSW","CHURCHLAND",36.8643,-76.4023,3651858,7624138
202401,188414,1158907,4,.65,"S","CHURCHLAND",36.8608,-76.4021,3651648,7624126
202401,188414,1158910,1,1.8,"WSW","PRINCESS ANNE",36.74,-76.08,3644400,764800
202401,188414,1158910,2,1.79,"WSW","PRINCESS ANNE",36.7426,-76.081,3644556,764860
202401,188414,1158910,3,1.49,"WSW","PRINCESS ANNE",36.7443,-76.0759,3644658,764554
202401,188414,1158910,4,1.53,"WSW","PRINCESS ANNE",36.7413,-76.0754,3644478,764524
202401,188434,1158064,1,.57,"E","FOREMAN",33.72,-94.39,3343200,9423400
202401,188434,1158065,1,2.07,"N","CALHOUN",33.25,-93.15,3315000,939000
202401,188435,1158066,1,.9,"NW","ROCKY BRANCH",32.69,-92.21,3241400,9212600
202401,188435,1158067,1,4.29,"WSW","CONWAY",32.86,-92.47,3251600,9228200
202401,188436,1158069,1,.58,"E","MT VERNON",33.18,-95.22,3310800,9513200
202401,188468,1158244,1,5,"NW","ALLENTOWN",30.8212,-87.1096,3049272,876576
202401,188468,1158244,2,4.16,"E","NEW YORK",30.8193,-87.1311,3049158,877866
202401,188468,1158244,3,3.02,"S","COBBTOWN",30.8365,-87.1141,3050190,876846
202401,188468,1158244,4,3.49,"SSE","COBBTOWN",30.8316,-87.1031,3049896,876186
202401,188468,1158245,1,1.09,"NNW","MUNSON",30.8634,-86.8799,3051804,8652794
202401,188468,1158245,2,1.24,"NE","MUNSON",30.8607,-86.8533,3051642,8651198
202401,188468,1158245,3,0,"N","MUNSON",30.85,-86.87,3051000,8652200
202401,188468,1158245,4,.38,"NW","MUNSON",30.8541,-86.8743,3051246,8652458
202401,188470,1158290,1,3.26,"WSW","LESSLEY",31.15,-91.47,319000,9128200
202401,188470,1158290,2,2.69,"WSW","LESSLEY",31.1505,-91.4594,319030,9127564
202401,188470,1158290,3,2.78,"WSW","LESSLEY",31.1569,-91.4645,319414,9127870
202401,188470,1158290,4,3.53,"WSW","LESSLEY",31.1567,-91.4776,319402,9128656
202401,188470,1158290,5,3.7,"WSW","LESSLEY",31.1486,-91.4773,318916,9128638
202401,188470,1158291,1,6.54,"W","LESSLEY",31.18,-91.53,3110800,9131800
202401,188470,1158291,2,4.28,"NNE","FT ADAMS",31.1382,-91.5253,318292,9131518
202401,188470,1158291,3,4.07,"WSW","LESSLEY",31.1512,-91.4852,319072,9129112
202401,188470,1158291,4,7.98,"NW","LESSLEY",31.2466,-91.5209,3114796,9131254
202401,188470,1158292,1,1.38,"N","WOODVILLE",31.12,-91.3,317200,9118000
202401,188470,1158292,2,1.56,"NNW","WOODVILLE",31.1219,-91.3066,317314,9118396
202401,188470,1158292,3,.88,"NNW","WOODVILLE",31.1123,-91.3037,316738,9118222
202401,188470,1158292,4,.94,"NNE","WOODVILLE",31.1132,-91.2965,316792,9117790
202401,188471,1158270,1,3.04,"WSW","LEGONIER",30.96,-91.8,3057600,9148000
202401,188471,1158270,2,2.7,"WSW","LEGONIER",30.9597,-91.794,3057582,9147640
202401,188471,1158270,3,2.78,"WSW","LEGONIER",30.9577,-91.7948,3057462,9147688
202401,188471,1158270,4,3.03,"WSW","LEGONIER",30.9582,-91.7993,3057492,9147958
202401,188471,1158271,1,1.24,"NNE","GRAMERCY",30.0669,-90.6928,304014,9041568
202401,188471,1158271,2,1.31,"E","GRAMERCY",30.0478,-90.6782,302868,9040692
202401,188471,1158271,3,1.09,"E","LUTCHER",30.0323,-90.702,301938,9042120
202401,188471,1158271,4,1.18,"WNW","GRAMERCY",30.0562,-90.7184,303372,9043104
202401,188471,1158272,1,4.19,"SE","HUSSER",30.62,-90.29,3037200,9017400
202401,188471,1158272,2,3.97,"SSE","HUSSER",30.6194,-90.2984,3037164,9017904
202401,188471,1158272,3,3.79,"SSE","HUSSER",30.6225,-90.2982,3037350,9017892
202401,188471,1158272,4,4.87,"SE","HUSSER",30.6218,-90.2703,3037308,9016218
202401,188471,1158272,5,4.89,"SE","HUSSER",30.6202,-90.2717,3037212,9016302
202401,188471,1158273,1,1.03,"ENE","THIBODAUX",29.8059,-90.8142,2948354,9048852
202401,188471,1158273,2,1.43,"E","THIBODAUX",29.8038,-90.8066,2948228,9048396
202401,188471,1158273,3,1.17,"E","THIBODAUX",29.7984,-90.8106,2947904,9048636
202401,188471,1158273,4,.49,"E","THIBODAUX",29.8,-90.8219,2948000,9049314
202401,188471,1158273,5,.64,"NE","THIBODAUX",29.8062,-90.8221,2948372,9049326
202401,188471,1158274,1,.51,"ENE","GRAMERCY",30.0535,-90.6925,303210,9041550
202401,188471,1158274,2,.56,"NE","GRAMERCY",30.0566,-90.6947,303396,9041682
202401,188471,1158274,3,.69,"NE","GRAMERCY",30.0572,-90.692,303432,9041520
202401,188471,1158274,4,.59,"ENE","GRAMERCY",30.054,-90.6913,303240,9041478
202401,188471,1158275,1,2.16,"NNW","GOODBEE",30.53,-90.21,3031800,9012600
202401,188471,1158275,2,2.25,"NNW","GOODBEE",30.5295,-90.2159,3031770,9012954
202401,188471,1158275,3,1.88,"NNW","GOODBEE",30.5238,-90.2152,3031428,9012912
202401,188471,1158275,4,1.33,"NNW","GOODBEE",30.5176,-90.2089,3031056,9012534
202401,188471,1158276,1,.68,"ESE","COVINGTON",30.4751,-90.0902,3028506,905412
202401,188471,1158276,2,.47,"S","COVINGTON",30.4732,-90.0995,3028392,905970
202401,188750,1161014,4,2.01,"E","FOUNTAIN INN",34.696,-82.165,3441760,829900
202401,188758,1160888,1,.53,"W","RINARD MILLS",39.58,-81.16,3934800,819600
202401,188758,1160888,2,.16,"WSW","RINARD MILLS",39.5789,-81.1526,3934734,819156
202401,188758,1160888,3,.55,"N","RINARD MILLS",39.5879,-81.1505,3935274,819030
202401,188758,1160888,4,.75,"NW","RINARD MILLS",39.5872,-81.1605,3935232,819630
202401,188758,1160889,1,.74,"S","STAFFORD",39.7095,-81.2774,3942570,8116644
202401,188758,1160889,2,.64,"SSW","STAFFORD",39.7111,-81.283,3942666,8116980
202401,188758,1160889,3,1.65,"SSW","STAFFORD",39.6984,-81.2931,3941904,8117586
202401,188758,1160889,4,1.64,"S","STAFFORD",39.6966,-81.2851,3941796,8117106
202401,188758,1160890,1,.53,"E","ROAD FORK",39.67,-81.31,3940200,8118600
202401,188758,1160890,2,.72,"SSW","FLAG",39.6703,-81.3051,3940218,8118306
202401,188758,1160890,3,1,"SE","ROAD FORK",39.661,-81.3052,3939660,8118312
202401,188758,1160890,4,.64,"SSE","ROAD FORK",39.6618,-81.3143,3939708,8118858
202401,188758,1160891,1,1.27,"ESE","CALDWELL",39.74,-81.5,3944400,8130000
202401,188758,1160891,2,1.4,"E","CALDWELL",39.7516,-81.4937,3945096,8129622
202401,188758,1160891,3,2.05,"E","CALDWELL",39.7528,-81.4816,3945168,8128896
202401,188758,1160891,4,1.69,"NW","ASHTON",39.7382,-81.4913,3944292,8129478
202401,188758,1160892,1,.95,"NNW","BERNE",39.7616,-81.3796,3945696,8122776
202401,188758,1160892,2,1.01,"SSE","EAST UNION",39.7568,-81.3918,3945408,8123508
202401,188758,1160892,3,.33,"SW","BERNE",39.7469,-81.3748,3944814,8122488
202401,188648,1159892,1,5.26,"E","CANADYS",33.04,-80.53,332400,8031800
202401,188648,1159893,1,.9,"NE","ROUND O",32.94,-80.52,3256400,8031200
202401,188648,1159894,1,3.26,"SSW","DORCHESTER",33.09,-80.41,335400,8024600
202401,188648,1159895,1,3.21,"WSW","RIDGEVILLE",33.08,-80.37,334800,8022200
202401,188648,1159897,1,2.15,"SSW","RIDGEVILLE",33.07,-80.33,334200,8019800
202401,188648,1159898,1,6.53,"SSW","PIGEON BAY",33.19,-80.29,3311400,8017400
202401,188648,1159899,1,2.38,"SSE","SLANDSVILLE",32.95,-80.21,3257000,8012600
202401,188648,1159900,1,.9,"NW","EDISTO IS",32.58,-80.29,3234800,8017400
202401,188648,1159901,1,.58,"E","EDISTO IS",32.57,-80.27,3234200,8016200
202401,188648,1159904,1,.9,"NW","ISLANDTON",32.91,-80.94,3254600,8056400
202401,188648,1159908,1,1.5,"ESE","CHARLESTON",32.7732,-79.9055,3246392,7954330
202401,188648,1159910,1,3.4,"SW","FOLLY BEACH",32.6415,-79.9676,3238490,7958056
202401,188650,1159911,1,1.17,"SE","STANNARD ROCK LIGHT",47.1683,-87.2121,4710098,8712726
202401,188650,1159913,1,1.57,"E","COPPER HARBOR",47.4688,-87.8665,4728128,8751990
202401,188650,1159953,1,6.78,"W","MANITOU ISLAND LIGHT",47.4298,-87.7144,4725788,8742864
202401,188650,1159956,1,1.85,"E","COPPER HARBOR",47.4703,-87.8403,4728218,8750418
202401,188650,1160029,1,0,"N","MARQUETTE LIGHTHOUSE",46.55,-87.38,4633000,8722800
202401,188650,1160032,1,0,"N","MARQUETTE LIGHTHOUSE",46.55,-87.38,4633000,8722800
202401,188650,1160038,1,1.22,"ESE","MARQUETTE",46.5466,-87.3748,4632796,8722488
202401,188652,1159920,1,.45,"SE","ISLE OF PALMS",32.7847,-79.7854,3247082,7947124
202401,188652,1159922,1,.99,"NE","SULLIVANS ISLAND",32.7687,-79.8165,3246122,7948990
202401,188652,1159923,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202401,188652,1159925,1,1.44,"E","THE CHARLESTON BATTERY",32.7732,-79.9055,3246392,7954330
202401,188652,1159927,1,1.55,"WSW","THE CHARLESTON BATTERY",32.7585,-79.9529,3245510,7957174
202401,188652,1159928,1,3.05,"WSW","FOLLY BEACH",32.6415,-79.9676,3238490,7958056
202401,188652,1159930,1,5.4,"SW","SAPELO ISLAND",31.4178,-81.2954,3125068,8117724
202401,188652,1159933,1,5.13,"SE","FRIPP ISLAND",32.2771,-80.4083,3216626,8024498
202401,188652,1159936,1,.24,"E","GRAYS REEF BUOY (41008)",31.4,-80.866,3124000,8051960
202401,188652,1159940,1,.24,"E","GRAYS REEF BUOY (41008)",31.4,-80.866,3124000,8051960
202401,188652,1159942,1,.15,"NNE","EDISTO BUOY (41004)",32.502,-79.099,3230120,795940
202401,188652,1159943,1,.15,"NNE","EDISTO BUOY (41004)",32.502,-79.099,3230120,795940
202401,188652,1159983,1,4.06,"WNW","TYBEE ISLAND",32.0347,-80.9029,322082,8054174
202401,188657,1159960,1,6.39,"SSW","POINT PENINSULA LIGHT",45.58,-87,4534800,8700
202401,188661,1160064,1,1.2,"SE","STANNARD ROCK LIGHT",47.1669,-87.2132,4710014,8712792
202401,188739,1160735,1,0,"N","MT DESERT ROCK C-MAN MDRM1",43.97,-68.13,4358200,687800
202401,188739,1160737,1,0,"N","JONESPORT BUOY 44027",44.11,-68.11,446600,686600
202401,188750,1160816,1,5.37,"WNW","GRASSY POND",35.146,-81.763,358760,8145780
202401,188750,1160816,2,1.67,"NE","THICKETTY",35.034,-81.696,352040,8141760
202401,188750,1160816,3,1.44,"ENE","CHEROKEE FALLS",35.077,-81.506,354620,8130360
202401,188750,1160816,4,4.02,"NW","BLACKSBURG",35.167,-81.542,3510020,8132520
202401,188750,1160816,5,3.75,"NE","GRASSY POND",35.172,-81.628,3510320,8137680
202401,188750,1160817,1,1.24,"SSE","CAMPOBELLO ARPT",35.064,-82.21,353840,8212600
202401,188750,1160817,2,2.28,"SE","PELHAM",34.828,-82.19,3449680,8211400
202401,188750,1160817,3,.63,"S","ARKWRIGHT",34.911,-81.918,3454660,8155080
202401,188750,1160817,4,1.02,"W","WHITNEY",34.979,-81.948,3458740,8156880
202401,188750,1160817,5,.46,"E","CAMPOBELLO",35.121,-82.142,357260,828520
202401,188750,1160818,1,.98,"SSE","TIGERVILLE",35.057,-82.363,353420,8221780
202401,188750,1160819,1,1.58,"NW","LATHAM",34.834,-82.572,3450040,8234320
202401,188750,1160820,1,1,"SE","MOORE",34.818,-81.99,3449080,8159400
202401,188750,1160820,2,1.42,"ENE","ROEBUCK",34.886,-81.946,3453160,8156760
202401,188750,1160821,1,.9,"NE","GREENWOOD",34.19,-82.16,3411400,829600
202401,188750,1160822,1,.69,"S","JOHNS",34.84,-81.68,3450400,8140800
202401,188750,1160823,1,0,"N","CLINTON",34.47,-81.88,3428200,8152800
202401,188750,1160824,1,1.24,"SSE","CAMPOBELLO ARPT",35.064,-82.21,353840,8212600
202401,188750,1160824,2,2.28,"SE","PELHAM",34.828,-82.19,3449680,8211400
202401,188750,1160824,3,.63,"S","ARKWRIGHT",34.911,-81.918,3454660,8155080
202401,188750,1160824,4,1.02,"W","WHITNEY",34.979,-81.948,3458740,8156880
202401,188750,1160824,5,.46,"E","CAMPOBELLO",35.121,-82.142,357260,828520
202401,188750,1160825,1,1.79,"ENE","BLYTHE SHOALS",35.082,-82.542,354920,8232520
202401,188750,1160825,2,1.72,"W","OAKVALE",34.776,-82.45,3446560,8227000
202401,188750,1160825,3,2.89,"SSE","PIEDMONT",34.659,-82.44,3439540,8226400
202401,188750,1160825,4,.86,"SSE","FOUNTAIN INN",34.688,-82.196,3441280,8211760
202401,188750,1160825,5,.91,"N","FIVE FORKS",34.813,-82.227,3448780,8213620
202401,188750,1160825,6,1.92,"NW","HIGHLAND",35.103,-82.339,356180,8220340
202401,188750,1160826,1,.32,"WSW","BRANDON",34.848,-82.405,3450880,8224300
202401,188750,1160826,2,2.66,"S","FORK SHOALS",34.582,-82.308,3434920,8218480
202401,188750,1160826,3,2.95,"SE","FORK SHOALS",34.591,-82.262,3435460,8215720
202401,188750,1160826,4,1.56,"W","GAYLORD XRDS",34.726,-82.207,3443560,8212420
202401,188750,1160826,5,.62,"NNW","GREENVILLE DOWNTOWN",34.858,-82.355,3451480,8221300
202401,188750,1160827,1,1.89,"WNW","OGDEN",34.882,-81.13,3452920,817800
202401,188750,1160827,2,1.61,"NE","SMITH",34.848,-81.082,3450880,814920
202401,188750,1160827,3,4.74,"N","FT MILL",35.088,-80.919,355280,8055140
202401,188750,1160827,4,5.67,"N","FT MILL",35.102,-80.935,356120,8056100
202401,188750,1160827,5,4.7,"SE","LAKE WYLIE",35.072,-80.991,354320,8059460
202401,188750,1160827,6,1.98,"NE","NEWPORT",35.003,-81.079,35180,814740
202401,188750,1160828,1,3.72,"NNE","SIX MILE",34.867,-82.788,3452020,8247280
202401,188750,1160828,2,3.14,"W","PICKENS CO ARPT",34.825,-82.755,3449500,8245300
202401,188750,1160828,3,2.23,"WNW","PICKENS CO ARPT",34.833,-82.736,3449980,8244160
202401,188750,1160828,4,3.52,"SSW","CROW CREEK",34.872,-82.771,3452320,8246260
202401,188750,1160845,1,1.28,"WNW","WESTMINSTER",34.68,-83.119,3440800,837140
202401,188750,1160845,2,2.28,"S","WESTMINSTER",34.637,-83.102,3438220,836120
202401,188750,1160845,3,.49,"S","JORDANIA",34.673,-82.919,3440380,8255140
